Invoice Date,Year,Quarter,Month,Invoice Type,Invoice Number,Invoice  Line,Product Code,Market,Customer Number,Area,Agent,Unit Price Customer ILS,Unit Price  USD,QTY Supply ,QTY Order,% Supply
21/01/2021,2021,2021-Q1,Jan-2021,Sold,472646,1,SKU131,Maccabi,CUST12867,Carmel,Avi,87.5,26.8899815,3,5,0.6
11/02/2021,2021,2021-Q1,Feb-2021,Sold,472754,10,SKU123,Maccabi,CUST12867,Carmel,Avi,39.85,12.22767725,40,40,1
22/03/2021,2021,2021-Q1,Mar-2021,Sold,472935,24,SKU215,Maccabi,CUST12867,Carmel,Avi,35.5,10.79355425,40,40,1
30/03/2021,2021,2021-Q1,Mar-2021,Sold,472961,14,SKU158,Maccabi,CUST12867,Carmel,Avi,7.3125,2.188061,10,10,1
28/05/2020,2020,2020-Q2,May-2020,Sold,470703,78,SKU327, Private market,CUST12868,Carmel,Yael,2.4,0.682788,2,2,1
10/09/2020,2020,2020-Q3,Sep-2020,Sold,471197,7,SKU189, Private market,CUST12868,Carmel,Yael,25.3875,7.484522375,6,6,1
28/05/2020,2020,2020-Q2,May-2020,Sold,404808,4,SKU247, Private market,CUST12869,Carmel,Dvir,10.0875,2.8698435,5,5,1
24/08/2020,2020,2020-Q3,Aug-2020,Sold,405375,2,SKU156, Private market,CUST12869,Carmel,Dvir,7.0925,2.083578125,2,2,1
06/12/2020,2020,2020-Q4,Dec-2020,Sold,406054,5,SKU150, Private market,CUST12869,Carmel,Dvir,10.7375,3.28766075,10,10,1
08/01/2021,2021,2021-Q1,Jan-2021,Sold,406257,4,SKU298, Private market,CUST12869,Carmel,Dvir,0,0,2,3,0.666666667
11/03/2021,2021,2021-Q1,Mar-2021,Sold,406675,2,SKU275, Private market,CUST12869,Carmel,Dvir,127.5,38.29978975,24,24,1
04/05/2021,2021,2021-Q2,May-2021,Return,159628,4,SKU282, Private market,CUST12869,Carmel,Dvir,-127.5,-39.27911275,-24,-24,1
04/05/2021,2021,2021-Q2,May-2021,Sold,407018,1,SKU156, Private market,CUST12869,Carmel,Dvir,7.0925,2.184324,2,2,1
28/05/2020,2020,2020-Q2,May-2020,Sold,404809,4,SKU292, Private market,CUST12870,Carmel,Eli,0,0,4,4,1
04/06/2020,2020,2020-Q2,Jun-2020,Sold,404848,26,SKU362, Private market,CUST12870,Carmel,Eli,32.2875,9.267365125,10,10,1
26/11/2020,2020,2020-Q4,Nov-2020,Sold,405992,10,SKU154, Private market,CUST12870,Carmel,Eli,19.465,5.8261,2,2,1
19/01/2021,2021,2021-Q1,Jan-2021,Sold,406332,8,SKU193, Private market,CUST12870,Carmel,Eli,58.125,17.9897865,25,50,0.5
09/03/2021,2021,2021-Q1,Mar-2021,Sold,406657,5,SKU182, Private market,CUST12870,Carmel,Eli,114.25,34.43339363,50,50,1
28/04/2021,2021,2021-Q2,Apr-2021,Sold,406979,28,SKU191, Private market,CUST12870,Carmel,Eli,9.715,2.99845675,4,4,1
28/05/2020,2020,2020-Q2,May-2020,Sold,470706,11,SKU144, Private market,CUST12871,Carmel,Aviv,11.415,3.247510625,12,12,1
28/05/2020,2020,2020-Q2,May-2020,Sold,404804,5,SKU325, Private market,CUST12872,Carmel,Avi,1.875,0.533428125,1,1,1
12/06/2020,2020,2020-Q2,Jun-2020,Sold,404899,2,SKU310, Private market,CUST12872,Carmel,Avi,5.615,1.62895275,2,2,1
29/06/2020,2020,2020-Q2,Jun-2020,Sold,405010,1,SKU418, Private market,CUST12872,Carmel,Avi,9.7625,2.840413125,10,10,1
20/07/2020,2020,2020-Q3,Jul-2020,Sold,405152,1,SKU128, Private market,CUST12872,Carmel,Avi,5.8125,1.686248875,5,5,1
11/08/2020,2020,2020-Q3,Aug-2020,Sold,405295,5,SKU196, Private market,CUST12872,Carmel,Avi,4.6,1.349369375,2,2,1
20/08/2020,2020,2020-Q3,Aug-2020,Sold,405360,3,SKU126, Private market,CUST12872,Carmel,Avi,5.955,1.750955625,2,2,1
31/05/2020,2020,2020-Q2,May-2020,Sold,463334,2,SKU313, Private market,CUST12873,Carmel,Gila,2.9625,0.845945125,2,2,1
15/09/2020,2020,2020-Q3,Sep-2020,Sold,463525,7,SKU282, Private market,CUST12873,Carmel,Gila,132,38.42794763,24,24,1
15/11/2020,2020,2020-Q4,Nov-2020,Sold,463627,2,SKU306, Private market,CUST12873,Carmel,Gila,135.5,40.30339088,40,40,1
09/12/2020,2020,2020-Q4,Dec-2020,Sold,463666,1,SKU206, Private market,CUST12873,Carmel,Gila,8.6875,2.674722875,5,5,1
03/03/2021,2021,2021-Q1,Mar-2021,Sold,463786,1,SKU298, Private market,CUST12873,Carmel,Gila,2.0625,0.6251895,1,1,1
24/03/2021,2021,2021-Q1,Mar-2021,Sold,463818,6,SKU123, Private market,CUST12873,Carmel,Gila,2.325,0.7039055,2,2,1
31/05/2020,2020,2020-Q2,May-2020,Sold,463333,4,SKU231, Private market,CUST12874,Carmel,Yael,0,0,3,3,1
01/06/2020,2020,2020-Q2,Jun-2020,Sold,470710,11,SKU175,Maccabi,CUST12875,Carmel,Dalia ,5.64375,1.611579125,5,5,1
26/08/2020,2020,2020-Q3,Aug-2020,Sold,471125,22,SKU126,Maccabi,CUST12875,Carmel,Dalia ,5.9175,1.740441125,3,3,1
15/09/2020,2020,2020-Q3,Sep-2020,Sold,471220,21,SKU313,Maccabi,CUST12875,Carmel,Dalia ,4.39375,1.277995875,5,5,1
01/10/2020,2020,2020-Q4,Oct-2020,Sold,471283,11,SKU493,Maccabi,CUST12875,Carmel,Dalia ,3.6,1.04076325,4,4,1
08/12/2020,2020,2020-Q4,Dec-2020,Sold,472433,5,SKU560,Maccabi,CUST12875,Carmel,Dalia ,24.3725,7.44653225,1,1,1
04/05/2021,2021,2021-Q2,May-2021,Sold,473134,2,SKU248,Maccabi,CUST12875,Carmel,Dalia ,9.25,2.849661125,4,4,1
01/06/2020,2020,2020-Q2,Jun-2020,Sold,470709,39,SKU257,Maccabi,CUST12876,Carmel,Tikva ,179.47,51.24785838,4,4,1
17/06/2020,2020,2020-Q2,Jun-2020,Sold,470798,32,SKU257,Maccabi,CUST12876,Carmel,Tikva ,134.6025,38.5128755,3,3,1
22/06/2020,2020,2020-Q2,Jun-2020,Sold,470817,34,SKU425,Maccabi,CUST12876,Carmel,Tikva ,48.585,14.09486513,1,1,1
14/07/2020,2020,2020-Q3,Jul-2020,Sold,470926,38,SKU159,Maccabi,CUST12876,Carmel,Tikva ,30.75,8.894995625,40,40,1
15/07/2020,2020,2020-Q3,Jul-2020,Sold,470931,42,SKU370,Maccabi,CUST12876,Carmel,Tikva ,15.4875,4.49956425,5,5,1
10/08/2020,2020,2020-Q3,Aug-2020,Sold,471042,4,SKU482,Maccabi,CUST12876,Carmel,Tikva ,20,5.866823125,2,2,1
15/08/2020,2020,2020-Q3,Aug-2020,Sold,471069,23,SKU316,Maccabi,CUST12876,Carmel,Tikva ,504,147.9741633,8,8,1
20/08/2020,2020,2020-Q3,Aug-2020,Sold,471094,24,SKU176,Maccabi,CUST12876,Carmel,Tikva ,75,22.0523375,30,40,0.75
08/09/2020,2020,2020-Q3,Sep-2020,Sold,471186,35,SKU134,Maccabi,CUST12876,Carmel,Tikva ,101.25,30.03559775,3,3,1
11/09/2020,2020,2020-Q3,Sep-2020,Sold,471206,1,SKU458,Maccabi,CUST12876,Carmel,Tikva ,23.75,6.956649125,10,10,1
06/10/2020,2020,2020-Q4,Oct-2020,Sold,471303,26,SKU325,Maccabi,CUST12876,Carmel,Tikva ,30.9375,9.040765625,50,50,1
14/10/2020,2020,2020-Q4,Oct-2020,Sold,471347,31,SKU490,Maccabi,CUST12876,Carmel,Tikva ,543.79875,160.7445315,3,3,1
26/10/2020,2020,2020-Q4,Oct-2020,Sold,471406,28,SKU532,Maccabi,CUST12876,Carmel,Tikva ,30.00125,8.88136475,1,1,1
21/12/2020,2020,2020-Q4,Dec-2020,Sold,472500,1,SKU249,Maccabi,CUST12876,Carmel,Tikva ,5.15625,1.590944125,5,5,1
12/01/2021,2021,2021-Q1,Jan-2021,Sold,472597,3,SKU150,Maccabi,CUST12876,Carmel,Tikva ,20.45,6.4247565,10,20,0.5
13/01/2021,2021,2021-Q1,Jan-2021,Sold,472600,72,SKU175,Maccabi,CUST12876,Carmel,Tikva ,11.2875,3.546182875,5,10,0.5
18/01/2021,2021,2021-Q1,Jan-2021,Sold,472621,6,SKU223,Maccabi,CUST12876,Carmel,Tikva ,4.875,1.50882075,3,6,0.5
02/03/2021,2021,2021-Q1,Mar-2021,Sold,472837,1,SKU242,Maccabi,CUST12876,Carmel,Tikva ,5.9225,1.80564025,2,2,1
12/04/2021,2021,2021-Q2,Apr-2021,Sold,473021,3,SKU418,Maccabi,CUST12876,Carmel,Tikva ,8.25,2.51218025,10,10,1
21/04/2021,2021,2021-Q2,Apr-2021,Sold,473063,9,SKU217,Maccabi,CUST12876,Carmel,Tikva ,14.77,4.541820375,2,2,1
01/06/2020,2020,2020-Q2,Jun-2020,Sold,404815,9,SKU313, Meuhedet,CUST12877,Carmel,Gila,9.75,2.784123375,20,20,1
17/06/2020,2020,2020-Q2,Jun-2020,Sold,404939,22,SKU215, Meuhedet,CUST12877,Carmel,Gila,34.25,9.864631375,40,40,1
29/06/2020,2020,2020-Q2,Jun-2020,Sold,405009,6,SKU154, Meuhedet,CUST12877,Carmel,Gila,23.75,6.910096,10,10,1
31/07/2020,2020,2020-Q3,Jul-2020,Sold,405232,10,SKU215, Meuhedet,CUST12877,Carmel,Gila,35.5,10.413611,34,40,0.85
02/10/2020,2020,2020-Q4,Oct-2020,Sold,405625,1,SKU521, Meuhedet,CUST12877,Carmel,Gila,74.97,21.87627663,1,1,1
09/11/2020,2020,2020-Q4,Nov-2020,Sold,405866,4,SKU196, Meuhedet,CUST12877,Carmel,Gila,18,5.33017475,20,20,1
29/11/2020,2020,2020-Q4,Nov-2020,Sold,406010,6,SKU289, Meuhedet,CUST12877,Carmel,Gila,6.25,1.883097375,5,5,1
28/12/2020,2020,2020-Q4,Dec-2020,Sold,406193,10,SKU210, Meuhedet,CUST12877,Carmel,Gila,10.625,3.30174025,3,5,0.6
24/01/2021,2021,2021-Q1,Jan-2021,Sold,406368,1,SKU548, Meuhedet,CUST12877,Carmel,Gila,5.625,1.714939,1,1,1
11/03/2021,2021,2021-Q1,Mar-2021,Sold,406675,7,SKU134, Meuhedet,CUST12877,Carmel,Gila,48.7475,14.64328625,1,1,1
08/04/2021,2021,2021-Q2,Apr-2021,Sold,406849,1,SKU490, Meuhedet,CUST12877,Carmel,Gila,141.2325,42.68132363,1,1,1
01/06/2020,2020,2020-Q2,Jun-2020,Sold,404821,19,SKU289, Meuhedet,CUST12878,Carmel,Oren,5.5625,1.588378125,5,5,1
25/08/2020,2020,2020-Q3,Aug-2020,Sold,405390,20,SKU123, Meuhedet,CUST12878,Carmel,Oren,5.625,1.653439125,6,6,1
01/09/2020,2020,2020-Q3,Sep-2020,Sold,405431,10,SKU237, Meuhedet,CUST12878,Carmel,Oren,1.9375,0.57526725,5,5,1
07/09/2020,2020,2020-Q3,Sep-2020,Sold,405463,9,SKU272, Meuhedet,CUST12878,Carmel,Oren,3.375,1.001186625,2,2,1
01/10/2020,2020,2020-Q4,Oct-2020,Sold,405621,29,SKU123, Meuhedet,CUST12878,Carmel,Oren,9.375,2.710320875,10,10,1
13/10/2020,2020,2020-Q4,Oct-2020,Sold,405697,27,SKU278, Meuhedet,CUST12878,Carmel,Oren,6.5625,1.94099375,5,5,1
19/11/2020,2020,2020-Q4,Nov-2020,Sold,405947,9,SKU442, Meuhedet,CUST12878,Carmel,Oren,4.5,1.340882,2,2,1
12/01/2021,2021,2021-Q1,Jan-2021,Sold,406285,19,SKU150, Meuhedet,CUST12878,Carmel,Oren,9.5,2.98460575,5,10,0.5
04/05/2021,2021,2021-Q2,May-2021,Sold,407025,1,SKU264, Meuhedet,CUST12878,Carmel,Oren,2.53875,0.7821165,1,1,1
01/06/2020,2020,2020-Q2,Jun-2020,Sold,404821,8,SKU301, Meuhedet,CUST12879,Carmel,Oren,1.825,0.52113075,2,2,1
11/06/2020,2020,2020-Q2,Jun-2020,Sold,404894,6,SKU189, Meuhedet,CUST12879,Carmel,Oren,77.5,22.41828175,20,20,1
07/07/2020,2020,2020-Q3,Jul-2020,Sold,405069,1,SKU419, Meuhedet,CUST12879,Carmel,Oren,750.0375,218.4151136,1,1,1
24/07/2020,2020,2020-Q3,Jul-2020,Sold,405191,44,SKU192, Meuhedet,CUST12879,Carmel,Oren,15,4.38724775,30,30,1
02/09/2020,2020,2020-Q3,Sep-2020,Sold,405439,11,SKU151, Meuhedet,CUST12879,Carmel,Oren,8.4375,2.509666875,5,5,1
17/10/2020,2020,2020-Q4,Oct-2020,Sold,405725,1,SKU537, Meuhedet,CUST12879,Carmel,Oren,62.49125,18.41227163,1,1,1
09/11/2020,2020,2020-Q4,Nov-2020,Sold,405873,2,SKU223, Meuhedet,CUST12879,Carmel,Oren,1.475,0.43677825,2,2,1
26/11/2020,2020,2020-Q4,Nov-2020,Sold,405996,11,SKU325, Meuhedet,CUST12879,Carmel,Oren,28,8.380724375,40,40,1
23/12/2020,2020,2020-Q4,Dec-2020,Sold,406171,1,SKU320, Meuhedet,CUST12879,Carmel,Oren,3.5,1.076591875,1,2,0.5
26/12/2020,2020,2020-Q4,Dec-2020,Sold,406184,10,SKU174, Meuhedet,CUST12879,Carmel,Oren,7.75,2.408328125,5,10,0.5
29/12/2020,2020,2020-Q4,Dec-2020,Sold,406203,1,SKU337, Meuhedet,CUST12879,Carmel,Oren,3.1875,0.991138,2,3,0.666666667
12/01/2021,2021,2021-Q1,Jan-2021,Sold,406282,8,SKU179, Meuhedet,CUST12879,Carmel,Oren,14.25,4.476908625,15,30,0.5
21/01/2021,2021,2021-Q1,Jan-2021,Sold,406355,8,SKU123, Meuhedet,CUST12879,Carmel,Oren,56.25,17.28641675,30,60,0.5
07/02/2021,2021,2021-Q1,Feb-2021,Sold,406456,5,SKU124, Meuhedet,CUST12879,Carmel,Oren,8.125,2.46361425,5,10,0.5
06/04/2021,2021,2021-Q2,Apr-2021,Sold,406835,1,SKU501, Meuhedet,CUST12879,Carmel,Oren,662.5125,198.7736274,1,1,1
12/04/2021,2021,2021-Q2,Apr-2021,Sold,88439,1,SKU598, Meuhedet,CUST12879,Carmel,Oren,1110,338.002436,12,12,1
07/05/2021,2021,2021-Q2,May-2021,Sold,407053,4,SKU605, Meuhedet,CUST12879,Carmel,Oren,17,5.21312475,2,2,1
01/06/2021,2021,2021-Q2,Jun-2021,Sold,407205,11,SKU129, Meuhedet,CUST12879,Carmel,Oren,10,3.0740855,10,10,1
01/06/2020,2020,2020-Q2,Jun-2020,Sold,404818,6,SKU189, Meuhedet,CUST12880,Carmel,Dalia ,42.625,12.17161625,11,11,1
04/08/2020,2020,2020-Q3,Aug-2020,Sold,405249,8,SKU296, Meuhedet,CUST12880,Carmel,Dalia ,22.49625,6.601012375,3,3,1
27/08/2020,2020,2020-Q3,Aug-2020,Sold,405404,34,SKU215, Meuhedet,CUST12880,Carmel,Dalia ,71,20.87621288,80,80,1
11/09/2020,2020,2020-Q3,Sep-2020,Sold,405502,5,SKU487, Meuhedet,CUST12880,Carmel,Dalia ,3.825,1.120386625,6,6,1
01/10/2020,2020,2020-Q4,Oct-2020,Sold,405618,37,SKU158, Meuhedet,CUST12880,Carmel,Dalia ,7.5,2.16825675,10,10,1
06/10/2020,2020,2020-Q4,Oct-2020,Sold,405650,4,SKU186, Meuhedet,CUST12880,Carmel,Dalia ,0.65,0.189947375,1,1,1
02/11/2020,2020,2020-Q4,Nov-2020,Sold,405823,60,SKU291, Meuhedet,CUST12880,Carmel,Dalia ,18.75,5.479251875,20,20,1
04/12/2020,2020,2020-Q4,Dec-2020,Sold,406045,19,SKU143, Meuhedet,CUST12880,Carmel,Dalia ,18,5.472788125,40,40,1
09/12/2020,2020,2020-Q4,Dec-2020,Sold,406076,13,SKU260, Meuhedet,CUST12880,Carmel,Dalia ,3,0.91659025,6,6,1
21/12/2020,2020,2020-Q4,Dec-2020,Sold,406153,30,SKU150, Meuhedet,CUST12880,Carmel,Dalia ,19,5.862388125,20,20,1
23/01/2021,2021,2021-Q1,Jan-2021,Sold,406360,36,SKU189, Meuhedet,CUST12880,Carmel,Dalia ,38.75,11.81402438,5,10,0.5
26/01/2021,2021,2021-Q1,Jan-2021,Sold,406380,18,SKU493, Meuhedet,CUST12880,Carmel,Dalia ,14,4.268292625,8,16,0.5
28/02/2021,2021,2021-Q1,Feb-2021,Sold,406595,2,SKU298, Meuhedet,CUST12880,Carmel,Dalia ,15,4.57317075,25,25,1
13/04/2021,2021,2021-Q2,Apr-2021,Sold,406883,2,SKU587, Meuhedet,CUST12880,Carmel,Dalia ,34.9975,10.63430563,2,2,1
16/04/2021,2021,2021-Q2,Apr-2021,Sold,406893,39,SKU176, Meuhedet,CUST12880,Carmel,Dalia ,119,36.20322488,68,68,1
01/05/2021,2021,2021-Q2,May-2021,Sold,406999,13,SKU181, Meuhedet,CUST12880,Carmel,Dalia ,23.2375,7.158810875,13,13,1
03/05/2021,2021,2021-Q2,May-2021,Sold,407013,12,SKU402, Meuhedet,CUST12880,Carmel,Dalia ,16.875,5.197105,9,9,1
01/06/2020,2020,2020-Q2,Jun-2020,Sold,404823,5,SKU157, Private market,CUST12881,Carmel,Avi,50.25,14.3489435,30,30,1
29/07/2020,2020,2020-Q3,Jul-2020,Sold,405219,40,SKU311, Private market,CUST12881,Carmel,Avi,8.1975,2.40043925,3,3,1
13/09/2020,2020,2020-Q3,Sep-2020,Sold,405505,25,SKU509, Private market,CUST12881,Carmel,Avi,10.495,3.052646875,1,1,1
01/06/2020,2020,2020-Q2,Jun-2020,Sold,404811,12,SKU157, Private market,CUST12882,Carmel,Dvir,16.75,4.782981125,10,10,1
25/10/2020,2020,2020-Q4,Oct-2020,Sold,405776,3,SKU448, Private market,CUST12882,Carmel,Dvir,3.75,1.110124375,2,2,1
01/06/2020,2020,2020-Q2,Jun-2020,Sold,404811,32,SKU175, Private market,CUST12883,Carmel,Avi,1.2375,0.3533695,1,1,1
26/07/2020,2020,2020-Q3,Jul-2020,Sold,405193,8,SKU157, Private market,CUST12883,Carmel,Avi,33.5,9.795321625,20,20,1
01/06/2020,2020,2020-Q2,Jun-2020,Sold,470708,3,SKU156, Private market,CUST12884,Carmel,Tikva ,3.54625,1.012635625,1,1,1
29/07/2020,2020,2020-Q3,Jul-2020,Return,104079,1,SKU471, Private market,CUST12884,Carmel,Tikva ,-9.535,-2.79209375,-4,-4,1
18/08/2020,2020,2020-Q3,Aug-2020,Sold,471081,19,SKU249, Private market,CUST12884,Carmel,Tikva ,13.25,3.892479375,10,10,1
04/09/2020,2020,2020-Q3,Sep-2020,Sold,471167,63,SKU153, Private market,CUST12884,Carmel,Tikva ,10.365,3.079322625,3,3,1
22/10/2020,2020,2020-Q4,Oct-2020,Sold,471391,23,SKU156, Private market,CUST12884,Carmel,Tikva ,3.54625,1.049496875,1,1,1
08/11/2020,2020,2020-Q4,Nov-2020,Sold,471465,87,SKU143, Private market,CUST12884,Carmel,Tikva ,1.77,0.52351375,2,2,1
23/01/2021,2021,2021-Q1,Jan-2021,Sold,472648,13,SKU215, Private market,CUST12884,Carmel,Tikva ,65.5425,19.9824695,27,54,0.5
28/01/2021,2021,2021-Q1,Jan-2021,Sold,472678,91,SKU544, Private market,CUST12884,Carmel,Tikva ,134.1,41.03427175,40,80,0.5
08/03/2021,2021,2021-Q1,Mar-2021,Sold,472860,56,SKU210, Private market,CUST12884,Carmel,Tikva ,2.76625,0.833710125,1,1,1
01/04/2021,2021,2021-Q2,Apr-2021,Sold,472976,64,SKU143, Private market,CUST12884,Carmel,Tikva ,44.25,13.28828825,50,50,1
13/04/2021,2021,2021-Q2,Apr-2021,Sold,473030,57,SKU442, Private market,CUST12884,Carmel,Tikva ,28.75,8.754567625,5,5,1
20/04/2021,2021,2021-Q2,Apr-2021,Sold,473053,48,SKU182, Private market,CUST12884,Carmel,Tikva ,134.815,41.08960688,59,59,1
19/05/2021,2021,2021-Q2,May-2021,Sold,473199,49,SKU143, Private market,CUST12884,Carmel,Tikva ,18.875,5.749314625,20,20,1
01/06/2020,2020,2020-Q2,Jun-2020,Sold,470708,25,SKU215, Private market,CUST12885,Carmel,Yael,3.64125,1.039763,3,3,1
22/06/2020,2020,2020-Q2,Jun-2020,Sold,470817,23,SKU196, Private market,CUST12885,Carmel,Yael,4.6,1.33449375,2,2,1
27/07/2020,2020,2020-Q3,Jul-2020,Sold,470982,20,SKU131, Private market,CUST12885,Carmel,Yael,17.375,5.080409375,1,1,1
27/08/2020,2020,2020-Q3,Aug-2020,Sold,471129,55,SKU153, Private market,CUST12885,Carmel,Yael,6.91,2.032353,2,2,1
06/10/2020,2020,2020-Q4,Oct-2020,Sold,471302,15,SKU240, Private market,CUST12885,Carmel,Yael,10.7125,3.13047925,10,10,1
20/12/2020,2020,2020-Q4,Dec-2020,Sold,472498,65,SKU225, Private market,CUST12885,Carmel,Yael,6.375,1.9669855,6,6,1
20/05/2021,2021,2021-Q2,May-2021,Sold,473208,14,SKU525, Private market,CUST12885,Carmel,Yael,17.25,5.270394125,10,10,1
01/06/2020,2020,2020-Q2,Jun-2020,Sold,404816,4,SKU336, Private market,CUST12886,Carmel,Gila,2.3375,0.66747575,1,1,1
29/06/2020,2020,2020-Q2,Jun-2020,Sold,405006,6,SKU174, Private market,CUST12886,Carmel,Gila,2.745,0.798661625,3,3,1
02/08/2020,2020,2020-Q3,Aug-2020,Sold,405238,11,SKU153, Private market,CUST12886,Carmel,Gila,10.365,3.04137325,3,3,1
17/08/2020,2020,2020-Q3,Aug-2020,Sold,405329,1,SKU300, Private market,CUST12886,Carmel,Gila,36.1,10.60517038,10,10,1
20/09/2020,2020,2020-Q3,Sep-2020,Sold,405551,3,SKU336, Private market,CUST12886,Carmel,Gila,2.3375,0.683080125,1,1,1
16/11/2020,2020,2020-Q4,Nov-2020,Sold,405913,1,SKU553, Private market,CUST12886,Carmel,Gila,160.2,47.65020825,90,90,1
24/12/2020,2020,2020-Q4,Dec-2020,Sold,406175,5,SKU153, Private market,CUST12886,Carmel,Gila,17.275,5.341682125,3,5,0.6
09/05/2021,2021,2021-Q2,May-2021,Sold,407059,3,SKU253, Private market,CUST12886,Carmel,Gila,10.135,3.107942375,1,1,1
01/06/2020,2020,2020-Q2,Jun-2020,Sold,463335,2,SKU150, Private market,CUST12887,Carmel,Aviv,5.36875,1.5330525,5,5,1
02/06/2020,2020,2020-Q2,Jun-2020,Sold,463338,22,SKU196, Private market,CUST12887,Carmel,Aviv,13.8,3.940605375,6,6,1
03/06/2020,2020,2020-Q2,Jun-2020,Sold,463343,11,SKU368, Private market,CUST12887,Carmel,Aviv,4.64625,1.3335965,3,3,1
29/06/2020,2020,2020-Q2,Jun-2020,Sold,463389,1,SKU196, Private market,CUST12887,Carmel,Aviv,6.9,2.00756475,3,3,1
09/07/2020,2020,2020-Q3,Jul-2020,Sold,463408,12,SKU325, Private market,CUST12887,Carmel,Aviv,5.625,1.62807525,3,3,1
17/08/2020,2020,2020-Q3,Aug-2020,Sold,463472,10,SKU162, Private market,CUST12887,Carmel,Aviv,16.25,4.7737955,2,2,1
26/08/2020,2020,2020-Q3,Aug-2020,Sold,463491,2,SKU156, Private market,CUST12887,Carmel,Aviv,3.54625,1.04301475,1,1,1
26/11/2020,2020,2020-Q4,Nov-2020,Return,159553,5,SKU365, Private market,CUST12887,Carmel,Aviv,-15.52,-4.667669125,-1,-1,1
22/12/2020,2020,2020-Q4,Dec-2020,Sold,463685,4,SKU215, Private market,CUST12887,Carmel,Aviv,0,0,4,8,0.5
03/02/2021,2021,2021-Q1,Feb-2021,Sold,463745,1,SKU239, Private market,CUST12887,Carmel,Aviv,6.25,1.893939375,1,1,1
24/02/2021,2021,2021-Q1,Feb-2021,Sold,463776,8,SKU325, Private market,CUST12887,Carmel,Aviv,7.5,2.297794125,4,4,1
01/03/2021,2021,2021-Q1,Mar-2021,Sold,463782,14,SKU141, Private market,CUST12887,Carmel,Aviv,11.23125,3.424161625,1,1,1
11/04/2021,2021,2021-Q2,Apr-2021,Sold,463843,3,SKU167, Private market,CUST12887,Carmel,Aviv,22.775,6.935140125,20,20,1
03/06/2021,2021,2021-Q2,Jun-2021,Sold,463924,5,SKU328, Private market,CUST12887,Carmel,Aviv,21.43125,6.618668875,9,9,1
01/06/2020,2020,2020-Q2,Jun-2020,Sold,404817,13,SKU215, Private market,CUST12888,Carmel,Eli,17.5375,5.007852625,10,10,1
11/08/2020,2020,2020-Q3,Aug-2020,Sold,405295,10,SKU214, Private market,CUST12888,Carmel,Eli,21.7875,6.391170375,10,10,1
08/12/2020,2020,2020-Q4,Dec-2020,Sold,406065,1,SKU137, Private market,CUST12888,Carmel,Eli,93.5,28.6282915,100,100,1
01/03/2021,2021,2021-Q1,Mar-2021,Sold,406601,2,SKU193, Private market,CUST12888,Carmel,Eli,34.875,10.632622,30,30,1
08/04/2021,2021,2021-Q2,Apr-2021,Sold,406851,22,SKU327, Private market,CUST12888,Carmel,Eli,0,0,6,6,1
01/06/2020,2020,2020-Q2,Jun-2020,Sold,404813,5,SKU161, Private market,CUST12889,Carmel,Dvir,1.21625,0.3473015,1,1,1
15/07/2020,2020,2020-Q3,Jul-2020,Sold,88097,2,SKU353, Private market,CUST12889,Carmel,Dvir,48.275,14.025276,2,2,1
24/08/2020,2020,2020-Q3,Aug-2020,Sold,405375,4,SKU306, Private market,CUST12889,Carmel,Dvir,0,0,6,6,1
19/10/2020,2020,2020-Q4,Oct-2020,Sold,405730,1,SKU231, Private market,CUST12889,Carmel,Dvir,13.86,4.096955375,6,6,1
25/03/2021,2021,2021-Q1,Mar-2021,Sold,406767,18,SKU231, Private market,CUST12889,Carmel,Dvir,11.55,3.496821125,5,5,1
06/04/2021,2021,2021-Q2,Apr-2021,Sold,406830,5,SKU515, Private market,CUST12889,Carmel,Dvir,33.275,9.983498375,10,10,1
01/06/2020,2020,2020-Q2,Jun-2020,Sold,470716,19,SKU133, Private market,CUST12890,Carmel,Eli,15,4.28326675,3,3,1
17/06/2020,2020,2020-Q2,Jun-2020,Sold,470804,5,SKU174, Private market,CUST12890,Carmel,Eli,0.915,0.263536875,1,1,1
18/06/2020,2020,2020-Q2,Jun-2020,Sold,470811,1,SKU249, Private market,CUST12890,Carmel,Eli,1.325,0.38339125,1,1,1
02/07/2020,2020,2020-Q3,Jul-2020,Sold,470872,1,SKU123, Private market,CUST12890,Carmel,Eli,6.975,2.01939775,6,6,1
07/07/2020,2020,2020-Q3,Jul-2020,Sold,470894,4,SKU158, Private market,CUST12890,Carmel,Eli,3.015,0.87594425,3,3,1
23/07/2020,2020,2020-Q3,Jul-2020,Sold,470977,1,SKU339, Private market,CUST12890,Carmel,Eli,10.125,2.96139225,3,3,1
05/08/2020,2020,2020-Q3,Aug-2020,Sold,471029,2,SKU167, Private market,CUST12890,Carmel,Eli,0,0,2,2,1
01/10/2020,2020,2020-Q4,Oct-2020,Sold,471281,12,SKU139, Private market,CUST12890,Carmel,Eli,8,2.312807125,1,1,1
13/12/2020,2020,2020-Q4,Dec-2020,Sold,472458,6,SKU145, Private market,CUST12890,Carmel,Eli,8.66875,2.664028875,1,1,1
25/03/2021,2021,2021-Q1,Mar-2021,Sold,472950,5,SKU123, Private market,CUST12890,Carmel,Eli,3.4875,1.058421875,3,3,1
01/06/2020,2020,2020-Q2,Jun-2020,Sold,404813,1,SKU124, Private market,CUST12891,Carmel,Yael,12.1275,3.463021125,2,2,1
